date,year,month,decade,coal_ppi_nominal,coal_index_2024base,mom_pct,yoy_pct,rolling_vol_12m,shock,direction,event
2005-01-01,2005,1,2000,113.4,39.081998098744656,2.997275204359684,7.488151658767772,1.525444004807188,False,up,
2005-02-01,2005,2,2000,114.1,39.323245000588756,0.6172839506172645,6.139534883720921,1.4714856885874603,False,up,
2005-03-01,2005,3,2000,116.8,40.25376876484458,2.36634531113058,8.853681267474368,1.5447595773327616,False,up,
2005-04-01,2005,4,2000,117.8,40.59840719605044,0.8561643835616417,6.030603060306028,1.2687642643053638,False,up,
2005-05-01,2005,5,2000,116.7,40.21930492172399,-0.9337860780984641,5.802357207615594,1.2887360050196293,False,down,
2005-06-01,2005,6,2000,115.6,39.84020264739755,-0.9425878320479919,6.055045871559628,1.262681912584563,False,down,
2005-07-01,2005,7,2000,116.0,39.97805801987989,0.34602076124568004,6.1299176578225145,1.2617097878964645,False,up,
2005-08-01,2005,8,2000,115.9,39.943594176759305,-0.08620689655172153,6.427915518824601,1.2466638554474285,False,down,
2005-09-01,2005,9,2000,116.2,40.04698570612106,0.2588438308886998,5.253623188405787,1.2188500267298923,False,up,
2005-10-01,2005,10,2000,117.5,40.49501566668868,1.1187607573149627,5.76057605760576,1.2340075496871328,False,up,
2005-11-01,2005,11,2000,121.2,41.77017786215037,3.1489361702127683,9.88213961922031,1.3891442646964498,True,up,
2005-12-01,2005,12,2000,120.8,41.63232248966802,-0.330033003300334,9.71843778383288,1.3992928660542303,False,down,
2006-01-01,2006,1,2000,125.6,43.28658695945615,3.9735099337748325,10.758377425044085,1.5588960457305574,True,up,
2006-02-01,2006,2,2000,125.4,43.217659273214984,-0.15923566878980333,9.903593339176165,1.5860438942809036,False,down,
2006-03-01,2006,3,2000,126.4,43.56229770442085,0.797448165869219,8.219178082191792,1.508060513885393,False,up,
2006-04-01,2006,4,2000,127.5,43.94139997874729,0.8702531645569556,8.23429541595926,1.508223544545131,False,up,
2006-05-01,2006,5,2000,127.6,43.975863821867875,0.07843137254901489,9.340188517566395,1.4368799526286267,False,up,
2006-06-01,2006,6,2000,127.5,43.94139997874729,-0.07836990595611049,10.294117647058831,1.363794464846881,False,down,
2006-07-01,2006,7,2000,126.4,43.56229770442085,-0.8627450980392082,8.965517241379306,1.4448755647238767,False,down,
2006-08-01,2006,8,2000,126.5,43.596761547541426,0.07911392405062223,9.145815358067289,1.4371796433828716,False,up,
2006-09-01,2006,9,2000,127.0,43.769080763144366,0.39525691699604515,9.294320137693624,1.433552020647081,False,up,
2006-10-01,2006,10,2000,126.4,43.56229770442085,-0.47244094488188004,7.574468085106378,1.4697395257342685,False,down,
2006-11-01,2006,11,2000,125.8,43.355514645697326,-0.4746835443038,3.7953795379537913,1.2602362010393242,False,down,
2006-12-01,2006,12,2000,127.4,43.90693613562671,1.2718600953895098,5.4635761589403975,1.2701494918092624,False,up,
2007-01-01,2007,1,2000,128.9,44.423893782435506,1.1773940345368938,2.6273885350318604,0.688681802754844,False,up,
2007-02-01,2007,2,2000,130.0,44.80299605676195,0.853374709076804,3.6682615629983983,0.700129504045042,False,up,
2007-03-01,2007,3,2000,132.1,45.52673676229425,1.6153846153846185,4.509493670886067,0.7870698358420026,False,up,
2007-04-01,2007,4,2000,131.6,45.35441754669132,-0.37850113550340625,3.2156862745098103,0.7975525110234915,False,down,
2007-05-01,2007,5,2000,130.3,44.90638758612371,-0.9878419452887366,2.1159874608150497,0.8760099990612699,False,down,
2007-06-01,2007,6,2000,130.6,45.00977911548546,0.2302379125095788,2.4313725490195948,0.8723168074144718,False,up,commodity_supercycle_2008
2007-07-01,2007,7,2000,131.0,45.14763448796781,0.3062787136294043,3.639240506329111,0.8050546975662679,False,up,commodity_supercycle_2008
2007-08-01,2007,8,2000,130.5,44.975315272364874,-0.3816793893129722,3.1620553359683834,0.8272974025984423,False,down,commodity_supercycle_2008
2007-09-01,2007,9,2000,130.8,45.07870680172664,0.22988505747127963,2.992125984251981,0.8262686747848685,False,up,commodity_supercycle_2008
2007-10-01,2007,10,2000,130.6,45.00977911548546,-0.152905198776776,3.322784810126578,0.8057968261254176,False,down,commodity_supercycle_2008
2007-11-01,2007,11,2000,131.1,45.18209833108839,0.3828483920367498,4.213036565977735,0.7704462269239274,False,up,commodity_supercycle_2008
2007-12-01,2007,12,2000,131.5,45.31995370357074,0.30511060259343914,3.2182103610675084,0.7134004645004912,False,up,commodity_supercycle_2008
2008-01-01,2008,1,2000,139.6,48.11152499633821,6.159695817490496,8.30100853374709,1.844609917760225,True,up,commodity_supercycle_2008
2008-02-01,2008,2,2000,141.0,48.59401880002642,1.002865329512903,8.461538461538453,1.8463777520092188,False,up,commodity_supercycle_2008
2008-03-01,2008,3,2000,143.4,49.421151034920484,1.7021276595744705,8.554125662376988,1.8504769588027428,False,up,commodity_supercycle_2008
2008-04-01,2008,4,2000,163.9,56.486238874640634,14.295676429567639,24.544072948328278,4.2996570322576115,True,up,commodity_supercycle_2008
2008-05-01,2008,5,2000,164.8,56.796413462725916,0.5491153142159977,26.47735993860323,4.22730395995169,False,up,commodity_supercycle_2008
2008-06-01,2008,6,2000,164.7,56.761949619605325,-0.06067961165049374,26.110260336906578,4.239520627172588,False,down,commodity_supercycle_2008
2008-07-01,2008,7,2000,169.7,58.48514177563463,3.0358227079538613,29.54198473282441,4.211869994953171,True,up,commodity_supercycle_2008
2008-08-01,2008,8,2000,170.1,58.62299714811697,0.23571007660578847,30.34482758620689,4.180378578839784,False,up,commodity_supercycle_2008
2008-09-01,2008,9,2000,171.0,58.93317173620225,0.5291005291005346,30.73394495412842,4.167735502900283,False,up,commodity_supercycle_2008
2008-10-01,2008,10,2000,171.4,59.07102710868459,0.23391812865496409,31.240428790199083,4.148218723012751,False,up,commodity_supercycle_2008
2008-11-01,2008,11,2000,171.3,59.03656326556401,-0.05834305717619115,30.663615560640743,4.169278454836503,False,down,gfc_2008
2008-12-01,2008,12,2000,169.4,58.38175024627288,-1.1091652072387603,28.82129277566541,4.250835928217018,False,down,gfc_2008
2009-01-01,2009,1,2000,179.3,61.7936707152109,5.844155844155852,28.438395415472794,4.225078191239355,True,up,gfc_2008
2009-02-01,2009,2,2000,185.3,63.861501302446065,3.346346904629116,31.418439716312065,4.2197098261411625,True,up,gfc_2008
2009-03-01,2009,3,2000,188.5,64.96434428230482,1.7269293038316258,31.450488145048805,4.2193544031455295,False,up,gfc_2008
2009-04-01,2009,4,2000,190.6,65.68808498783713,1.1140583554376526,16.29042098840756,1.930402897517009,False,up,gfc_2008
2009-05-01,2009,5,2000,181.2,62.448483734502034,-4.931794333683104,9.951456310679596,2.63825832802165,True,down,gfc_2008
2009-06-01,2009,6,2000,179.9,62.00045377393442,-0.717439293598221,9.228901032179726,2.664989962577534,False,down,gfc_2008
2009-07-01,2009,7,2000,182.2,62.79312216570789,1.27848804891606,7.365939893930462,2.576005819863371,False,up,
2009-08-01,2009,8,2000,178.8,61.62135149960797,-1.8660812294182039,5.114638447971798,2.6744049992877934,False,down,
2009-09-01,2009,9,2000,180.6,62.241700675778524,1.0067114093959662,5.6140350877192935,2.6792520432502003,False,up,
2009-10-01,2009,10,2000,180.3,62.13830914641676,-0.16611295681062677,5.192532088681445,2.685196168563076,False,down,
2009-11-01,2009,11,2000,180.4,62.17277298953735,0.05546311702717688,5.31231757151196,2.683416162873675,False,up,
2009-12-01,2009,12,2000,182.5,62.89651369506966,1.164079822616415,7.733175914994095,2.642096858217465,False,up,
2010-01-01,2010,1,2010,186.7,64.34399510613427,2.3013698630137025,4.1271611823758825,2.1642050272313114,False,up,
2010-02-01,2010,2,2010,187.2,64.5163143217372,0.26780931976433386,1.025364274150009,1.949777864228541,False,up,
2010-03-01,2010,3,2010,188.1,64.82648890982247,0.48076923076922906,-0.21220159151194018,1.8876055408855248,False,up,
2010-04-01,2010,4,2010,188.7,65.03327196854599,0.31897926634767426,-0.9968520461699937,1.858637425966042,False,up,
2010-05-01,2010,5,2010,189.4,65.2745188703901,0.37095919448861814,4.525386313465796,1.0525079593529019,False,up,
2010-06-01,2010,6,2010,190.3,65.58469345847537,0.47518479408659164,5.780989438576989,0.9947398824363003,False,up,
2010-07-01,2010,7,2010,190.1,65.5157657722342,-0.10509721492381052,4.335894621295289,0.9729580481348619,False,down,
2010-08-01,2010,8,2010,191.9,66.13611494840475,0.946870068385075,7.32662192393736,0.6842509879127023,False,up,
2010-09-01,2010,9,2010,190.1,65.5157657722342,-0.9379885356956774,5.260243632336659,0.7981869827295212,False,down,
2010-10-01,2010,10,2010,190.3,65.58469345847537,0.10520778537612685,5.546311702717688,0.7834409084282347,False,up,
2010-11-01,2010,11,2010,190.9,65.79147651719889,0.31529164477142047,5.820399113082031,0.7749808755810388,False,up,
2010-12-01,2010,12,2010,190.9,65.79147651719889,0.0,4.602739726027405,0.7534819734039507,False,flat,
2011-01-01,2011,1,2010,202.4,69.75481847606629,6.024096385542177,8.409212640599906,1.739047956502903,True,up,shale_displacement
2011-02-01,2011,2,2010,205.7,70.89212529904563,1.6304347826086918,9.882478632478641,1.7535076174782442,False,up,shale_displacement
2011-03-01,2011,3,2010,207.7,71.58140216145735,0.9722897423432242,10.419989367357797,1.7510593507365997,False,up,shale_displacement
2011-04-01,2011,4,2010,208.5,71.85711290642203,0.3851709195955788,10.492845786963434,1.7493619475739255,False,up,shale_displacement
2011-05-01,2011,5,2010,206.3,71.09890835776915,-1.0551558752997514,8.922914466737076,1.8312791349912583,False,down,shale_displacement
2011-06-01,2011,6,2010,207.0,71.34015525961324,0.3393116820164854,8.775617446137662,1.8334146086743601,False,up,shale_displacement
2011-07-01,2011,7,2010,206.3,71.09890835776915,-0.33816425120772875,8.521830615465564,1.8441341833603682,False,down,shale_displacement
2011-08-01,2011,8,2010,207.6,71.54693831833676,0.6301502666020253,8.181344450234484,1.8425290826280478,False,up,shale_displacement
2011-09-01,2011,9,2010,208.8,71.9605044357838,0.5780346820809301,9.836927932667017,1.772712557805877,False,up,shale_displacement
2011-10-01,2011,10,2010,207.5,71.51247447521618,-0.6226053639846851,9.038360483447171,1.8106482476610979,False,down,shale_displacement
2011-11-01,2011,11,2010,207.8,71.61586600457794,0.14457831325300763,8.852802514405456,1.814938952702536,False,up,shale_displacement
2011-12-01,2011,12,2010,209.1,72.06389596514556,0.6256015399422443,9.533787323205868,1.8011843117603896,False,up,shale_displacement
2012-01-01,2012,1,2010,213.9,73.7181604349337,2.295552367288378,5.681818181818188,0.9192891303472117,False,up,shale_displacement
2012-02-01,2012,2,2010,212.2,73.13227510188372,-0.794763908368401,3.159941662615462,0.9063790795489176,False,down,shale_displacement
2012-03-01,2012,3,2010,211.9,73.02888357252198,-0.1413760603204417,2.0221473278767554,0.8839256255010538,False,down,shale_displacement
2012-04-01,2012,4,2010,211.0,72.7187089844367,-0.4247286455875465,1.1990407673860837,0.8968716765781426,False,down,shale_displacement
2012-05-01,2012,5,2010,211.9,73.02888357252198,0.42654028436019953,2.714493456131839,0.8217752851083197,False,up,shale_displacement
2012-06-01,2012,6,2010,212.7,73.30459431748666,0.3775365738555747,2.753623188405796,0.8223261787351488,False,up,shale_displacement
2012-07-01,2012,7,2010,209.2,72.09835980826614,-1.6455101081335188,1.4057198254968428,0.9765397103458954,False,down,shale_displacement
2012-08-01,2012,8,2010,207.0,71.34015525961324,-1.0516252390057268,-0.28901734104046506,1.016643689986045,False,down,shale_displacement
2012-09-01,2012,9,2010,210.4,72.51192592571319,1.6425120772946888,0.766283524904221,1.1151762905839746,False,up,shale_displacement
2012-10-01,2012,10,2010,209.0,72.02943212202497,-0.6653992395437291,0.7228915662650603,1.1176557397161213,False,down,shale_displacement
2012-11-01,2012,11,2010,211.5,72.89102820003963,1.1961722488038173,1.780558229066398,1.164638011048486,False,up,shale_displacement
2012-12-01,2012,12,2010,215.9,74.40743729734541,2.0803782505910196,3.2520325203251987,1.287498448289253,False,up,shale_displacement
2013-01-01,2013,1,2010,210.0,72.37407055323084,-2.732746641963879,-1.8232819074333828,1.3845626755224374,False,down,shale_displacement
2013-02-01,2013,2,2010,209.1,72.06389596514556,-0.4285714285714337,-1.4608859566446752,1.372912303090188,False,down,shale_displacement
2013-03-01,2013,3,2010,207.6,71.54693831833676,-0.717360114777621,-2.029259084473811,1.3839840743193834,False,down,shale_displacement
2013-04-01,2013,4,2010,210.2,72.442998239472,1.2524084778420042,-0.37914691943128354,1.4386332575765748,False,up,shale_displacement
2013-05-01,2013,5,2010,214.1,73.78708812117486,1.8553758325404512,1.0382255781028693,1.535043361172374,False,up,shale_displacement
2013-06-01,2013,6,2010,207.6,71.54693831833676,-3.0359645025688886,-2.3977433004231274,1.7757260791598515,True,down,shale_displacement
2013-07-01,2013,7,2010,207.0,71.34015525961324,-0.28901734104046506,-1.0516252390057268,1.716669126654989,False,down,shale_displacement
2013-08-01,2013,8,2010,207.4,71.4780106320956,0.19323671497584183,0.19323671497584183,1.6896534667119327,False,up,shale_displacement
2013-09-01,2013,9,2010,206.2,71.06444451464856,-0.5785920925747479,-1.9961977186311874,1.6169549118414202,False,down,shale_displacement
2013-10-01,2013,10,2010,203.5,70.13392075039275,-1.3094083414160962,-2.631578947368418,1.6458344681821229,False,down,shale_displacement
2013-11-01,2013,11,2010,207.6,71.54693831833676,2.0147420147420103,-1.8439716312056764,1.7244760529060799,False,up,shale_displacement
2013-12-01,2013,12,2010,207.1,71.37461910273385,-0.240847784200382,-4.075961093098657,1.5764480640248004,False,down,shale_displacement
2014-01-01,2014,1,2010,207.2,71.40908294585442,0.04828585224530002,-1.333333333333342,1.3846158687650192,False,up,shale_displacement
2014-02-01,2014,2,2010,200.5,69.10000545677516,-3.23359073359073,-4.112864658058346,1.6549603198510938,True,down,shale_displacement
2014-03-01,2014,3,2010,204.2,70.37516765223684,1.8453865336658382,-1.6377649325626242,1.7631909536175452,False,up,shale_displacement
2014-04-01,2014,4,2010,202.2,69.68589078982511,-0.9794319294809006,-3.8058991436726974,1.7221329733996482,False,down,shale_displacement
2014-05-01,2014,5,2010,202.6,69.82374616230746,0.1978239366963397,-5.371321812237273,1.5944804969456194,False,up,shale_displacement
2014-06-01,2014,6,2010,201.3,69.37571620173985,-0.6416584402763936,-3.0346820809248443,1.3759236916053619,False,down,shale_displacement
2014-07-01,2014,7,2010,196.7,67.79037941819288,-2.285146547441641,-4.975845410628022,1.4967248976939538,False,down,shale_displacement
2014-08-01,2014,8,2010,197.2,67.96269863379581,0.2541942043721379,-4.918032786885251,1.4990751460450713,False,up,shale_displacement
2014-09-01,2014,9,2010,196.5,67.7214517319517,-0.3549695740365011,-4.704170708050426,1.4981652067475777,False,down,shale_displacement
2014-10-01,2014,10,2010,195.9,67.5146686732282,-0.3053435114503733,-3.734643734643728,1.4699444936936514,False,down,shale_displacement
2014-11-01,2014,11,2010,196.7,67.79037941819288,0.40837161817253165,-5.250481695568398,1.3029777819819928,False,up,shale_displacement
2014-12-01,2014,12,2010,198.0,68.2384093787605,0.6609049313675674,-4.394012554321581,1.340992508380794,False,up,shale_displacement
2015-01-01,2015,1,2010,198.0,68.2384093787605,0.0,-4.440154440154432,1.339710072360041,False,flat,shale_displacement
2015-02-01,2015,2,2010,196.0,67.54913251634878,-1.0101010101010055,-2.244389027431426,1.0241721834223747,False,down,shale_displacement
2015-03-01,2015,3,2010,198.5,68.41072859436343,1.2755102040816313,-2.791380999020565,0.9304312423992587,False,up,shale_displacement
2015-04-01,2015,4,2010,195.8,67.48020483010761,-1.360201511335002,-3.165182987141435,0.9641336627081366,False,down,shale_displacement
2015-05-01,2015,5,2010,197.9,68.20394553563992,1.0725229826353377,-2.3198420533070085,1.0327927074154228,False,up,shale_displacement
2015-06-01,2015,6,2010,196.2,67.61806020258994,-0.8590197069226924,-2.53353204172877,1.0432775740229676,False,down,shale_displacement
2015-07-01,2015,7,2010,192.0,66.17057879152533,-2.1406727828746086,-2.3894255210981097,1.017654666506152,False,down,shale_displacement
2015-08-01,2015,8,2010,191.0,65.82594036031948,-0.520833333333337,-3.144016227180524,1.0110183234529178,False,down,shale_displacement
2015-09-01,2015,9,2010,193.0,66.5152172227312,1.0471204188481575,-1.781170483460559,1.0779903007746872,False,up,shale_displacement
2015-10-01,2015,10,2010,189.6,65.34344655663126,-1.761658031088087,-3.215926493108734,1.1753465215852235,False,down,shale_displacement
2015-11-01,2015,11,2010,190.7,65.72254883095772,0.5801687763713037,-3.0503304524656882,1.185307247429157,False,up,shale_displacement
2015-12-01,2015,12,2010,189.6,65.34344655663126,-0.576822233875196,-4.2424242424242475,1.1520942537842889,False,down,shale_displacement
2016-01-01,2016,1,2010,186.1,64.13721204741076,-1.845991561181437,-6.01010101010101,1.2216025314390384,False,down,shale_displacement
2016-02-01,2016,2,2010,184.3,63.51686287124021,-0.967221923696926,-5.969387755102041,1.2200631411820424,False,down,shale_displacement
2016-03-01,2016,3,2010,189.6,65.34344655663126,2.875746066196405,-4.483627204030228,1.4899405754621278,False,up,shale_displacement
2016-04-01,2016,4,2010,188.5,64.96434428230482,-0.5801687763713037,-3.728294177732383,1.4595862424176407,False,down,shale_displacement
2016-05-01,2016,5,2010,195.0,67.20449408514291,3.4482758620689724,-1.4653865588681203,1.7878411563029621,True,up,shale_displacement
2016-06-01,2016,6,2010,195.2,67.2734217713841,0.10256410256410664,-0.5096839959225274,1.7726252416527313,False,up,shale_displacement
2016-07-01,2016,7,2010,188.8,65.06773581166658,-3.2786885245901565,-1.6666666666666607,1.9202084736335459,True,down,shale_displacement
2016-08-01,2016,8,2010,187.0,64.44738663549603,-0.9533898305084776,-2.0942408376963373,1.9323744560160254,False,down,shale_displacement
2016-09-01,2016,9,2010,186.9,64.41292279237545,-0.05347593582887278,-3.1606217616580334,1.8956857401818341,False,down,shale_displacement
2016-10-01,2016,10,2010,188.7,65.03327196854599,0.9630818619582593,-0.4746835443038,1.8611453998183687,False,up,shale_displacement
2016-11-01,2016,11,2010,192.2,66.23950647776651,1.854795972443024,0.7865757734661694,1.9337083456368542,False,up,shale_displacement
2016-12-01,2016,12,2010,192.5,66.34289800712827,0.15608740894901274,1.5295358649789037,1.9225364887374512,False,up,shale_displacement
2017-01-01,2017,1,2010,200.7,69.16893314301632,4.259740259740252,7.845244492208492,2.14341905936684,True,up,
2017-02-01,2017,2,2010,196.3,67.65252404571054,-2.192326856003979,6.511123168746602,2.2538981047659354,False,down,
2017-03-01,2017,3,2010,196.1,67.58359635946937,-0.10188487009680225,3.4282700421941037,2.135388781610292,False,down,
2017-04-01,2017,4,2010,198.1,68.27287322188108,1.0198878123406363,5.0928381962864755,2.1252244292145073,False,up,
2017-05-01,2017,5,2010,195.1,67.2389579282635,-1.5143866733972722,0.05128205128204222,1.96223828572963,False,down,
2017-06-01,2017,6,2010,194.2,66.92878334017823,-0.46130189646335085,-0.5122950819672178,1.96687516870302,False,down,
2017-07-01,2017,7,2010,193.5,66.68753643833412,-0.3604531410916545,2.4894067796610075,1.688782441321224,False,down,
2017-08-01,2017,8,2010,194.0,66.85985565393706,0.25839793281654533,3.743315508021383,1.6481085755240918,False,up,
2017-09-01,2017,9,2010,195.2,67.2734217713841,0.6185567010309256,4.440877474585325,1.6457168306049095,False,up,
2017-10-01,2017,10,2010,195.1,67.2389579282635,-0.05122950819671512,3.391626921038693,1.6388008732056927,False,down,
2017-11-01,2017,11,2010,195.9,67.5146686732282,0.4100461301896452,1.9250780437044757,1.5648308281908834,False,up,
2017-12-01,2017,12,2010,195.8,67.48020483010761,-0.05104645227156368,1.7142857142857126,1.5661412469017548,False,down,
2018-01-01,2018,1,2010,197.3,67.9971624769164,0.766087844739527,-1.6940707523667053,0.9280010183843531,False,up,
2018-02-01,2018,2,2010,198.6,68.44519243748401,0.6588950836289742,1.171676006113076,0.6883516606786896,False,up,
2018-03-01,2018,3,2010,200.0,68.92768624117222,0.7049345417925457,1.988781234064252,0.706089335868627,False,up,
2018-04-01,2018,4,2010,199.0,68.58304780996636,-0.5000000000000004,0.454316002019195,0.674720724168213,False,down,
2018-05-01,2018,5,2010,201.6,69.47910773110159,1.306532663316573,3.3316248077908783,0.5667521885277461,False,up,
2018-06-01,2018,6,2010,199.4,68.72090318244871,-1.0912698412698374,2.6776519052523318,0.6622762901809573,False,down,
2018-07-01,2018,7,2010,199.7,68.82429471181047,0.15045135406217547,3.20413436692506,0.6373496320896083,False,up,
2018-08-01,2018,8,2010,198.3,68.34180090812227,-0.7010515773660408,2.216494845360839,0.6957610093860432,False,down,
2018-09-01,2018,9,2010,199.2,68.65197549620753,0.45385779122539827,2.049180327868849,0.6880139216779262,False,up,
2018-10-01,2018,10,2010,201.4,69.41018004486044,1.1044176706827447,3.229113275243467,0.7334088186372165,False,up,
2018-11-01,2018,11,2010,199.9,68.89322239805163,-0.7447864945382299,2.0418580908626804,0.7868463254680841,False,down,
2018-12-01,2018,12,2010,201.0,69.27232467237808,0.5502751375687787,2.655771195097034,0.7905296195190772,False,up,
2019-01-01,2019,1,2010,201.7,69.51357157422218,0.34825870646766344,2.230106436898116,0.7733795526470651,False,up,
2019-02-01,2019,2,2010,199.6,68.78983086868988,-1.0411502231036152,0.5035246727089548,0.8324722028784857,False,down,
2019-03-01,2019,3,2010,201.1,69.30678851549868,0.7515030060120331,0.550000000000006,0.8359294330822484,False,up,
2019-04-01,2019,4,2010,200.3,69.03107777053398,-0.39781203381401564,0.6532663316582976,0.8303309506711,False,down,
2019-05-01,2019,5,2010,198.1,68.27287322188108,-1.0983524712930737,-1.736111111111116,0.7907183440919067,False,down,
2019-06-01,2019,6,2010,201.0,69.27232467237808,1.463907117617369,0.8024072216650024,0.8536713556832658,False,up,
2019-07-01,2019,7,2010,201.0,69.27232467237808,0.0,0.6509764646970506,0.8534865291999989,False,flat,
2019-08-01,2019,8,2010,200.8,69.20339698613691,-0.09950248756218638,1.2607160867372569,0.8219721055563565,False,down,
2019-09-01,2019,9,2010,199.9,68.89322239805163,-0.44820717131474064,0.3514056224899642,0.8286434026453205,False,down,
2019-10-01,2019,10,2010,203.3,70.06499306415157,1.7008504252126189,0.9433962264151052,0.9124409894549397,False,up,
2019-11-01,2019,11,2010,195.3,67.30788561450468,-3.935071323167727,-2.301150575287636,1.469807762084872,True,down,
2019-12-01,2019,12,2010,196.4,67.68698788883113,0.5632360471070186,-2.2885572139303423,1.470400852471887,False,up,
2020-01-01,2020,1,2020,190.4,65.61915730159595,-3.054989816700615,-5.602379771938515,1.6729357901664261,True,down,
2020-02-01,2020,2,2020,189.6,65.34344655663126,-0.42016806722690037,-5.010020040080166,1.6631130466597566,False,down,
2020-03-01,2020,3,2020,189.3,65.24005502726952,-0.15822784810125556,-5.867727498756825,1.6254355486852021,False,down,covid_2020
2020-04-01,2020,4,2020,190.7,65.72254883095772,0.7395668251452658,-4.792810783824275,1.6640258850563376,False,up,covid_2020
2020-05-01,2020,5,2020,190.1,65.5157657722342,-0.3146303093864655,-4.03836446239273,1.6492500256260092,False,down,covid_2020
2020-06-01,2020,6,2020,190.1,65.5157657722342,0.0,-5.422885572139302,1.5559768738321547,False,flat,covid_2020
2020-07-01,2020,7,2020,188.2,64.86095275294306,-0.9994739610731274,-6.368159203980106,1.5563172943320602,False,down,covid_2020
2020-08-01,2020,8,2020,187.2,64.5163143217372,-0.5313496280552554,-6.772908366533881,1.550298993682656,False,down,covid_2020
2020-09-01,2020,9,2020,189.1,65.17112734102834,1.0149572649572614,-5.402701350675343,1.6169851681008731,False,up,covid_2020
2020-10-01,2020,10,2020,189.2,65.20559118414893,0.052882072977267214,-6.93556320708314,1.4820979712545288,False,up,covid_2020
2020-11-01,2020,11,2020,186.1,64.13721204741076,-1.6384778012685008,-4.710701484895042,1.1126942714280657,False,down,covid_2020
2020-12-01,2020,12,2020,187.4,64.58524200797837,0.6985491671144706,-4.582484725050917,1.1239230058857668,False,up,covid_2020
2021-01-01,2021,1,2020,186.9,64.41292279237545,-0.26680896478121774,-1.8382352941176516,0.7464164252397294,False,down,
2021-02-01,2021,2,2020,186.5,64.27506741989309,-0.21401819154628354,-1.6350210970464074,0.7420410923766554,False,down,
2021-03-01,2021,3,2020,187.2,64.5163143217372,0.37533512064342744,-1.109350237717921,0.7563542400795235,False,up,
2021-04-01,2021,4,2020,190.3,65.58469345847537,1.6559829059829223,-0.20975353959097331,0.8833618209025877,False,up,
2021-05-01,2021,5,2020,189.8,65.41237424287245,-0.26274303730950965,-0.15781167806416807,0.8818818275709969,False,down,
2021-06-01,2021,6,2020,190.2,65.55022961535478,0.21074815595363283,0.052603892688063425,0.8841858004043464,False,up,ukraine_revival_2022
2021-07-01,2021,7,2020,190.314,65.58951839651225,0.059936908517355114,1.1232731137088336,0.8253851891110463,False,up,ukraine_revival_2022
2021-08-01,2021,8,2020,189.565,65.33138421153907,-0.39356011643914,1.263354700854702,0.8167740561846565,False,down,ukraine_revival_2022
2021-09-01,2021,9,2020,192.425,66.31705012478784,1.5087173265107001,1.758328926493924,0.8768592771072655,False,up,ukraine_revival_2022
2021-10-01,2021,10,2020,188.747,65.04946997481268,-1.9113940496297221,-0.23942917547566944,1.0605179076761968,False,down,ukraine_revival_2022
2021-11-01,2021,11,2020,189.875,65.43822212521287,0.597625392721457,2.0284793121977396,0.938750883533676,False,up,ukraine_revival_2022
2021-12-01,2021,12,2020,191.693,66.06477479314515,0.9574720210665078,2.2908217716115287,0.9548038294840991,False,up,ukraine_revival_2022
2022-01-01,2022,1,2020,225.626,77.75939067925363,17.701741847641795,20.72017121455323,5.129798526883038,True,up,ukraine_revival_2022
2022-02-01,2022,2,2020,224.787,77.4702390354719,-0.3718543075709402,20.529222520107247,5.1353250567411255,False,down,ukraine_revival_2022
2022-03-01,2022,3,2020,236.943,81.65966380521036,5.407786037448781,26.57211538461539,5.224051070716807,True,up,ukraine_revival_2022
2022-04-01,2022,4,2020,273.789,94.3582114414215,15.55057545485623,43.872306883867566,6.501201940248743,True,up,ukraine_revival_2022
2022-05-01,2022,5,2020,275.751,95.0343920434474,0.7166102363498794,45.285036880927265,6.4590435530773975,False,up,ukraine_revival_2022
2022-06-01,2022,6,2020,299.044,103.06205502152552,8.447113519080629,57.2260778128286,6.533908185857159,True,up,ukraine_revival_2022
2022-07-01,2022,7,2020,312.563,107.72122197299755,4.520739422961162,64.23542146137436,6.41375688847023,True,up,ukraine_revival_2022
2022-08-01,2022,8,2020,303.865,104.72355689836898,-2.7827989877240666,60.295940706354024,6.609981990193674,False,down,ukraine_revival_2022
2022-09-01,2022,9,2020,307.831,106.09039291653144,1.305184868280329,59.97453553332468,6.617758649412147,False,up,ukraine_revival_2022
2022-10-01,2022,10,2020,308.819,106.43089568656283,0.32095532938527516,63.615315740117715,6.460521892627281,False,up,ukraine_revival_2022
2022-11-01,2022,11,2020,303.957,104.75526363403993,-1.574384995741851,60.082685977616855,6.604465554721224,False,down,ukraine_revival_2022
2022-12-01,2022,12,2020,281.087,96.87338271236187,-7.524090578601584,46.63394072814342,7.388383106884874,True,down,ukraine_revival_2022
2023-01-01,2023,1,2020,288.935,99.5781051204655,2.7920181296182456,28.05926621931869,5.877965221556534,False,up,
2023-02-01,2023,2,2020,291.332,100.40420344006593,0.8295983525706374,29.60358027821892,5.839651549543115,False,up,
2023-03-01,2023,3,2020,279.698,96.39467993141693,-3.993382120741973,18.04442418640768,6.0177111347451735,True,down,
2023-04-01,2023,4,2020,284.561,98.07065662237105,1.7386609843474066,3.934416649317529,4.117392379922545,False,up,
2023-05-01,2023,5,2020,276.318,95.22980203394113,-2.8967427019162884,0.20562028786841324,4.22288236317078,False,down,
2023-06-01,2023,6,2020,276.56,95.31320453429295,0.08758025173893902,-7.518626021588792,3.311667972100351,False,up,
